['AIO', 7.0, 22.40999984741211]
['AIOT', 30.0, 5.159999847412109]
['AIP', 22.0, 7.230000019073486]
['AIR', 2.0, 60.810001373291016]
['AIRE', 140.0, 1.1299999952316284]
['AIRG', 16.0, 9.470000267028809]
['AIRI', 27.0, 5.769999980926514]
['AIRJ', 23.0, 6.690000057220459]
['AIRS', 25.0, 6.150000095367432]
['AIRT', 9.0, 16.959999084472656]
['AIRTP', 9.0, 17.381999969482422]
['AISP', 71.0, 2.2200000286102295]
['AIT', 0.0, 235.39999389648438]
['AITR', 15.0, 10.529999732971191]
['AIV', 18.0, 8.5600004196167]
['AIXI', 35.0, 4.449999809265137]
['AIZ', 0.0, 193.5500030517578]
['AIZN', 7.0, 22.280000686645508]
['AJG', 0.0, 285.1199951171875]
['AJX', 50.0, 3.1700000762939453]
['AKA', 6.0, 25.020000457763672]
['AKAM', 1.0, 102.95999908447266]
['AKAN', 190.0, 0.8339999914169312]
['AKBA', 93.0, 1.7100000381469727]
['AKR', 6.0, 24.350000381469727]
['AKRO', 5.0, 31.729999542236328]
['AKTS', 2448.0, 0.06499999761581421]
['AKTX', 63.0, 2.5]
['AKYA', 55.0, 2.8499999046325684]
['AL', 3.0, 44.790000915527344]
['ALAB', 2.0, 74.06999969482422]
['ALAR', 11.0, 14.1899995803833]
['ALB', 1.0, 96.6500015258789]
['ALBT', 48.0, 3.2899999618530273]
['ALC', 1.0, 94.51000213623047]
['ALCE', 64.0, 2.4600000381469727]
['ALCO', 6.0, 25.06999969482422]
['ALCY', 14.0, 10.899999618530273]
['ALDFU', 15.0, 10.0]
['ALDX', 29.0, 5.420000076293945]
['ALE', 2.0, 64.0999984741211]
['ALEC', 31.0, 5.070000171661377]
['ALEX', 8.0, 18.979999542236328]
['ALF', 15.0, 10.07]
['ALFUU', 15.0, 10.12]
['ALG', 0.0, 173.4600067138672]
['ALGM', 6.0, 23.81999969482422]
['ALGN', 0.0, 212.77999877929688]
['ALGS', 17.0, 9.359999656677246]
['ALGT', 2.0, 60.689998626708984]
['ALHC', 13.0, 11.710000038146973]
['ALIT', 22.0, 7.119999885559082]
['ALK', 3.0, 46.93000030517578]
['ALKS', 6.0, 26.440000534057617]
['ALKT', 4.0, 38.63999938964844]
['ALL', 0.0, 186.57000732421875]
['ALLE', 1.0, 139.77999877929688]
['ALLK', 130.0, 1.2200000286102295]
['ALLO', 56.0, 2.799999952316284]
['ALLR', 102.0, 1.5499999523162842]
['ALLT', 46.0, 3.440000057220459]
['ALLY', 4.0, 35.099998474121094]
['ALMS', 13.0, 12.16]
['ALNT', 9.0, 17.579999923706055]
['ALNY', 0.0, 284.69000244140625]
['ALOT', 11.0, 13.930000305175781]
['ALRM', 2.0, 55.31999969482422]
['ALRN', 39.0, 4.079999923706055]
['ALRS', 6.0, 23.68000030517578]
['ALSA', 13.0, 11.75]
['ALSN', 1.0, 100.1500015258789]
['ALT', 21.0, 7.360000133514404]
['ALTG', 24.0, 6.440000057220459]
['ALTI', 39.0, 4.059999942779541]
['ALTM', 29.0, 5.429999828338623]
['ALTO', 91.0, 1.7400000095367432]
['ALTR', 1.0, 110.66999816894531]
['ALTS', 63.0, 2.509999990463257]
['ALUR', 206.0, 0.7699999809265137]
['ALV', 1.0, 96.0199966430664]
['ALVO', 12.0, 12.960000038146973]
['ALVR', 178.0, 0.8939999938011169]
['ALX', 0.0, 227.69000244140625]
['ALXO', 113.0, 1.399999976158142]
['ALZN', 99.0, 1.600000023841858]
['AM', 10.0, 14.880000114440918]
['AMAL', 4.0, 33.97999954223633]
['AMAT', 0.0, 190.1199951171875]
['AMBA', 2.0, 61.529998779296875]
['AMBC', 13.0, 11.460000038146973]
['AMBI', 24.0, 6.565999984741211]
['AMBO', 93.0, 1.7100000381469727]
['AMBP', 42.0, 3.740000009536743]
['AMC', 35.0, 4.440000057220459]
['AMCR', 14.0, 10.930000305175781]
['AMCX', 19.0, 8.199999809265137]
['AMD', 0.0, 166.25]
['AME', 0.0, 167.49000549316406]
['AMED', 1.0, 95.33000183105469]
['AMG', 0.0, 195.5500030517578]
['AMGN', 0.0, 316.0]
['AMH', 4.0, 37.79999923706055]
['AMIX', 15.0, 10.430000305175781]
['AMKR', 5.0, 27.979999542236328]
['AMLI', 196.0, 0.8100000023841858]
['AMLX', 31.0, 5.070000171661377]
['AMN', 3.0, 40.52000045776367]
['AMP', 0.0, 516.3099975585938]
['AMPG', 150.0, 1.059999942779541]
['AMPGW', 5893.0, 0.027000000700354576]
['AMPH', 3.0, 51.150001525878906]
['AMPL', 17.0, 9.239999771118164]
['AMPS', 44.0, 3.5799999237060547]
['AMPX', 106.0, 1.5]
['AMPY', 24.0, 6.599999904632568]
['AMR', 0.0, 209.85000610351562]
['AMRC', 5.0, 30.15999984741211]
['AMRK', 4.0, 39.290000915527344]
['AMRN', 260.0, 0.6100000143051147]
['AMRX', 18.0, 8.550000190734863]
['AMS', 50.0, 3.1700000762939453]
['AMSC', 6.0, 24.079999923706055]
['AMSF', 2.0, 54.849998474121094]
['AMST', 55.0, 2.890000104904175]
['AMT', 0.0, 212.91000366210938]
['AMTB', 7.0, 21.530000686645508]
['AMTD', 116.0, 1.3680000305175781]
['AMTM', 5.0, 30.81]
['AMTX', 58.0, 2.7300000190734863]
['AMWD', 1.0, 91.6500015258789]
['AMWL', 16.0, 9.640000343322754]
['AMX', 9.0, 16.110000610351562]
['AMZN', 0.0, 190.8300018310547]
['AN', 1.0, 157.2100067138672]
['ANAB', 5.0, 30.799999237060547]
['ANDE', 3.0, 46.150001525878906]
['ANEB', 83.0, 1.8949999809265137]
['ANET', 0.0, 401.57000732421875]
['ANF', 1.0, 138.47000122070312]
['ANGH', 209.0, 0.7609999775886536]
['ANGI', 66.0, 2.4000000953674316]
['ANGO', 22.0, 6.940000057220459]
['ANIK', 6.0, 24.520000457763672]
['ANIP', 2.0, 59.0099983215332]
['ANIX', 40.0, 3.950000047683716]
['ANL', 80.0, 1.9700000286102295]
['ANNX', 21.0, 7.570000171661377]
['ANRO', 39.0, 4.010000228881836]
['ANSC', 15.0, 10.380000114440918]
['ANSS', 0.0, 328.4100036621094]
['ANTE', 237.0, 0.6700000166893005]
['ANTX', 143.0, 1.1100000143051147]
['ANVS', 16.0, 9.75]
['ANY', 137.0, 1.159999966621399]
['AOD', 17.0, 8.859999656677246]
['AOMN', 6.0, 24.95]
['AOMR', 17.0, 9.119999885559082]
['AON', 0.0, 370.95001220703125]
['AORT', 5.0, 26.729999542236328]
['AOS', 2.0, 76.3499984741211]
['AOSL', 4.0, 36.630001068115234]
['AOUT', 17.0, 9.300000190734863]
['AP', 85.0, 1.8700000047683716]
['APA', 6.0, 23.309999465942383]
['APAM', 3.0, 43.560001373291016]
['APCX', 215.0, 0.7379999756813049]
['APD', 0.0, 315.29998779296875]
['APDN', 497.0, 0.3199999928474426]
['APEI', 10.0, 14.989999771118164]
['APG', 4.0, 33.939998626708984]
['APGE', 2.0, 56.33000183105469]
['APH', 2.0, 68.87999725341797]
['API', 54.0, 2.940000057220459]
['APLD', 20.0, 7.869999885559082]
['APLE', 10.0, 15.180000305175781]
['APLM', 1224.0, 0.12999999523162842]
['APLMW', 6120.0, 0.026000000536441803]
['APLS', 5.0, 27.40999984741211]
['APLT', 18.0, 8.75]
['APM', 112.0, 1.4199999570846558]
['APO', 1.0, 146.02000427246094]
['APOG', 2.0, 75.83999633789062]
['APOS', 5.0, 27.190000534057617]
['APP', 0.0, 172.24000549316406]
['APPF', 0.0, 216.38999938964844]
['APPN', 4.0, 34.34000015258789]
['APPS', 43.0, 3.700000047683716]
['APRE', 37.0, 4.25]
['APT', 28.0, 5.670000076293945]
['APTO', 408.0, 0.38999998569488525]
['APTV', 2.0, 69.1500015258789]
['APVO', 523.0, 0.30399999022483826]
['APWC', 96.0, 1.649999976158142]
['APXI', 13.0, 11.8100004196167]
['APYX', 127.0, 1.25]
['AQB', 136.0, 1.1660000085830688]
['AQMS', 1007.0, 0.15800000727176666]
['AQN', 32.0, 4.840000152587891]
['AQNB', 6.0, 25.645000457763672]
['AQST', 28.0, 5.659999847412109]
['AQU', 14.0, 11.0]
['AR', 5.0, 27.59000015258789]
['ARAY', 85.0, 1.8600000143051147]
['ARBB', 289.0, 0.550000011920929]
['ARBE', 85.0, 1.8600000143051147]
['ARBK', 117.0, 1.3600000143051147]
['ARBKL', 16.0, 9.866000175476074]
['ARC', 46.0, 3.4200000762939453]
['ARCB', 1.0, 104.37000274658203]
['ARCC', 7.0, 21.56999969482422]
['ARCH', 1.0, 145.6699981689453]
['ARCO', 17.0, 8.869999885559082]
['ARCT', 8.0, 19.1200008392334]
['ARDC', 10.0, 14.960000038146973]
['ARDT', 8.0, 18.7]
['ARDX', 26.0, 6.010000228881836]
['ARE', 1.0, 111.6500015258789]
['AREB', 51.0, 3.069999933242798]
['AREC', 144.0, 1.100000023841858]
['AREN', 244.0, 0.6499999761581421]
['ARES', 0.0, 170.39999389648438]
['ARGD', 7.0, 22.079999923706055]
['ARGX', 0.0, 552.8800048828125]
['ARHS', 18.0, 8.510000228881836]
['ARI', 18.0, 8.84000015258789]
['ARIS', 10.0, 15.739999771118164]
['ARKO', 23.0, 6.909999847412109]
['ARKR', 14.0, 11.100000381469727]
['ARL', 11.0, 13.850000381469727]
['ARLO', 14.0, 10.899999618530273]
['ARLP', 6.0, 25.610000610351562]
['ARM', 1.0, 157.1699981689453]
['ARMK', 4.0, 38.209999084472656]
['ARMN', 32.0, 4.840000152587891]
['ARMP', 68.0, 2.309999942779541]
['AROC', 7.0, 20.299999237060547]
['AROW', 5.0, 29.350000381469727]
['ARQ', 26.0, 5.96999979019165]
['ARQQ', 23.0, 6.820000171661377]
['ARQQW', 430.0, 0.3700000047683716]
['ARQT', 18.0, 8.5600004196167]
['ARR', 8.0, 19.010000228881836]
['ARRY', 24.0, 6.480000019073486]
['ARTL', 138.0, 1.149999976158142]
['ARTNA', 4.0, 33.779998779296875]
['ARTV', 14.0, 10.86]
['ARTW', 100.0, 1.590000033378601]
['ARVN', 5.0, 27.5]
['ARW', 1.0, 134.5500030517578]
['ARWR', 7.0, 19.979999542236328]
['AS', 8.0, 18.219999313354492]
['ASA', 7.0, 22.40999984741211]
['ASAI', 24.0, 6.610000133514404]
['ASAN', 13.0, 12.170000076293945]
['ASB', 6.0, 23.549999237060547]
['ASBA', 6.0, 24.65999984741211]
['ASC', 11.0, 14.15999984741211]
['ASG', 28.0, 5.670000076293945]
['ASGI', 8.0, 19.81999969482422]
['ASGN', 1.0, 95.08000183105469]
['ASH', 1.0, 86.52999877929688]
['ASIX', 5.0, 28.360000610351562]
['ASLE', 29.0, 5.449999809265137]
['ASM', 110.0, 1.440000057220459]
['ASMB', 8.0, 17.709999084472656]
['ASML', 0.0, 715.1400146484375]
['ASND', 1.0, 126.7699966430664]
['ASNS', 120.0, 1.3200000524520874]
['ASO', 3.0, 52.165000915527344]
['ASPI', 27.0, 5.760000228881836]
['ASPN', 8.0, 18.229999542236328]
['ASPS', 129.0, 1.2300000190734863]
['ASR', 0.0, 274.92999267578125]
['ASRT', 144.0, 1.100000023841858]
['ASRV', 58.0, 2.7200000286102295]
['ASST', 168.0, 0.9459999799728394]
['ASTC', 21.0, 7.570000171661377]
['ASTE', 5.0, 31.56999969482422]
['ASTH', 2.0, 55.84000015258789]
['ASTI', 50.0, 3.1700000762939453]
['ASTL', 15.0, 10.579999923706055]
['ASTS', 5.0, 26.979999542236328]
['ASUR', 16.0, 9.619999885559082]
['ASX', 15.0, 10.170000076293945]
['ASYS', 27.0, 5.739999771118164]
['ATAI', 139.0, 1.1399999856948853]
['ATAT', 5.0, 27.5]
['ATCH', 970.0, 0.164000004529953]
['ATCOL', 6.0, 25.06100082397461]
['ATEC', 29.0, 5.420000076293945]
['ATEK', 13.0, 12.1899995803833]
['ATEN', 10.0, 14.670000076293945]
['ATER', 58.0, 2.740000009536743]
['ATEX', 4.0, 32.709999084472656]
['ATGE', 2.0, 74.98999786376953]
['ATGL', 16.0, 9.600000381469727]
['ATHA', 328.0, 0.48399999737739563]
['ATHE', 137.0, 1.159999966621399]
['ATHM', 5.0, 29.260000228881836]
['ATHS', 6.0, 25.459999084472656]
['ATI', 2.0, 56.81999969482422]
['ATIF', 191.0, 0.8309999704360962]
['ATIP', 27.0, 5.84499979019165]
['ATKR', 1.0, 86.66000366210938]
['ATLC', 4.0, 37.650001525878906]
['ATLCL', 6.0, 23.5]
['ATLCP', 6.0, 22.809999465942383]
['ATLCZ', 6.0, 24.8799991607666]
['ATLO', 9.0, 17.100000381469727]
['ATLX', 15.0, 10.21500015258789]
['ATMC', 14.0, 11.279999732971191]
['ATMCU', 13.0, 11.489999771118164]
['ATMU', 4.0, 38.9900016784668]
['ATMV', 14.0, 11.199999809265137]
['ATNF', 35.0, 4.429999828338623]
['ATNI', 5.0, 31.549999237060547]
['ATNM', 84.0, 1.8799999952316284]
['ATO', 1.0, 140.4499969482422]
['ATOM', 47.0, 3.3299999237060547]
['ATOS', 111.0, 1.4299999475479126]
['ATPC', 95.0, 1.6699999570846558]
['ATR', 0.0, 168.6999969482422]
['ATRA', 17.0, 8.869999885559082]
['ATRC', 5.0, 29.43000030517578]
['ATRO', 8.0, 18.40999984741211]
['ATS', 5.0, 29.829999923706055]
['ATSG', 9.0, 17.459999084472656]
['ATUS', 61.0, 2.5799999237060547]
['ATXG', 234.0, 0.6800000071525574]
['ATXI', 64.0, 2.450000047683716]
['ATXS', 13.0, 11.989999771118164]
['ATYR', 47.0, 3.319999933242798]
['AU', 5.0, 29.1299991607666]
['AUB', 4.0, 38.099998474121094]
['AUBN', 7.0, 21.600000381469727]
['AUDC', 16.0, 9.600000381469727]
['AUID', 21.0, 7.409999847412109]
['AUMN', 442.0, 0.36000001430511475]
['AUNA', 22.0, 7.059999942779541]
['AUPH', 21.0, 7.489999771118164]
['AUR', 23.0, 6.909999847412109]
['AURA', 14.0, 10.710000038146973]
['AUST', 51.0, 3.0999999046325684]
['AUTL', 36.0, 4.340000152587891]
['AUUD', 263.0, 0.6029999852180481]
['AVA', 4.0, 37.689998626708984]
['AVAH', 32.0, 4.900000095367432]
['AVAL', 79.0, 2.009999990463257]
['AVAV', 0.0, 220.85000610351562]
['AVB', 0.0, 227.6199951171875]
['AVBP', 5.0, 31.219999313354492]
['AVD', 29.0, 5.329999923706055]
['AVDL', 12.0, 12.920000076293945]
['AVDX', 18.0, 8.380000114440918]
['AVGO', 0.0, 179.24000549316406]
['AVGR', 191.0, 0.8299999833106995]
['AVIR', 46.0, 3.390000104904175]
['AVK', 14.0, 11.170000076293945]
['AVNS', 7.0, 22.6299991607666]
['AVNT', 3.0, 48.959999084472656]
['AVNW', 7.0, 20.889999389648438]
['AVO', 13.0, 11.930000305175781]
['AVPT', 12.0, 12.4399995803833]
['AVT', 2.0, 54.459999084472656]
['AVTE', 70.0, 2.259999990463257]
['AVTR', 7.0, 22.520000457763672]
['AVTX', 11.0, 13.600000381469727]
['AVXL', 27.0, 5.715000152587891]
['AVY', 0.0, 206.19000244140625]
['AWF', 14.0, 10.819999694824219]
['AWH', 171.0, 0.9300000071525574]
['AWI', 1.0, 140.0]
['AWK', 1.0, 135.8000030517578]
['AWP', 36.0, 4.340000152587891]
['AWR', 1.0, 82.54000091552734]
['AWRE', 76.0, 2.069999933242798]
['AWX', 60.0, 2.6500000953674316]
['AX', 2.0, 66.30000305175781]
['AXDX', 86.0, 1.850000023841858]
['AXGN', 11.0, 13.960000038146973]
['AXIL', 37.0, 4.199999809265137]
['AXL', 26.0, 6.110000133514404]
['AXNX', 2.0, 70.23999786376953]
['AXON', 0.0, 444.0]
['AXP', 0.0, 270.42999267578125]
['AXR', 5.0, 29.479999542236328]
['AXS', 1.0, 80.20999908447266]
['AXSM', 1.0, 90.3499984741211]
['AXTA', 4.0, 35.40999984741211]
['AXTI', 54.0, 2.9100000858306885]
['AY', 7.0, 21.969999313354492]
['AYI', 0.0, 303.5400085449219]
['AYRO', 204.0, 0.7799999713897705]
['AYTU', 79.0, 2.0]
['AZ', 30.0, 5.210000038146973]
['AZEK', 3.0, 44.400001525878906]
['AZI', 206.0, 0.77]
['AZN', 2.0, 75.22000122070312]
['AZO', 0.0, 3060.889892578125]
['AZPN', 0.0, 240.25]
['AZTA', 3.0, 41.790000915527344]
['AZTR', 313.0, 0.5080000162124634]
['AZUL', 53.0, 2.990000009536743]
['AZZ', 2.0, 78.9000015258789]
['B', 3.0, 46.790000915527344]
['BA', 1.0, 152.97999572753906]
['BABA', 1.0, 99.83000183105469]
['BAC', 3.0, 42.529998779296875]
['BACK', 133.0, 1.190000057220459]
['BAER', 48.0, 3.2899999618530273]
['BAFN', 12.0, 12.875]
['BAH', 0.0, 184.17999267578125]
['BAK', 25.0, 6.210000038146973]
['BALL', 2.0, 63.290000915527344]
['BALY', 9.0, 17.389999389648438]
['BAM', 2.0, 53.540000915527344]
['BANC', 10.0, 15.760000228881836]
['BAND', 8.0, 19.010000228881836]
['BANF', 1.0, 110.70999908447266]
['BANFP', 6.0, 25.8799991607666]
['BANL', 170.0, 0.9309999942779541]
['BANR', 2.0, 64.77999877929688]
['BANX', 7.0, 20.709999084472656]
['BAOS', 79.0, 2.0]
['BAP', 0.0, 187.64999389648438]
['BARK', 110.0, 1.440000057220459]
['BASE', 9.0, 16.56999969482422]
['BATL', 23.0, 6.704999923706055]
['BATRA', 3.0, 42.36000061035156]
['BATRK', 4.0, 39.63999938964844]
['BAX', 4.0, 35.9900016784668]
['BAYA', 15.0, 10.600000381469727]
['BB', 65.0, 2.4200000762939453]
['BBAI', 89.0, 1.7699999809265137]
['BBAR', 11.0, 13.859999656677246]
['BBCP', 28.0, 5.619999885559082]
['BBD', 61.0, 2.569999933242798]
['BBDC', 16.0, 9.75]
['BBDO', 70.0, 2.25]
['BBGI', 11.0, 13.380000114440918]
['BBIO', 6.0, 24.5]
['BBLG', 114.0, 1.3899999856948853]
['BBLGW', 4.0, 32.2400016784668]
['BBN', 9.0, 16.440000534057617]
['BBSI', 4.0, 37.209999084472656]
['BBU', 7.0, 21.670000076293945]
['BBUC', 6.0, 23.56999969482422]
['BBVA', 16.0, 9.75]
['BBW', 4.0, 38.130001068115234]
['BBWI', 5.0, 28.84000015258789]
['BBY', 1.0, 89.97000122070312]
['BC', 1.0, 82.79000091552734]
['BCAB', 79.0, 2.009999990463257]
['BCAL', 11.0, 14.380000114440918]
['BCAN', 19.0, 8.0]
['BCAT', 10.0, 15.75]
['BCAX', 6.0, 23.64]
['BCBP', 13.0, 12.199999809265137]
['BCC', 1.0, 131.63999938964844]
['BCDA', 65.0, 2.4200000762939453]
['BCE', 4.0, 32.459999084472656]
['BCG', 75.0, 2.0999999046325684]
['BCH', 6.0, 23.670000076293945]
['BCLI', 80.0, 1.9800000190734863]
['BCML', 6.0, 24.559999465942383]
['BCO', 1.0, 104.2300033569336]
['BCOV', 71.0, 2.2300000190734863]
['BCOW', 15.0, 10.0]
['BCPC', 0.0, 169.25999450683594]
['BCRX', 19.0, 8.119999885559082]
['BCS', 12.0, 12.550000190734863]
['BCSA', 13.0, 11.562000274658203]
['BCSAU', 13.0, 11.720000267028809]
['BCSF', 9.0, 16.610000610351562]
['BCTX', 191.0, 0.8299999833106995]
['BCV', 9.0, 16.860000610351562]
['BCX', 16.0, 9.40999984741211]
['BCYC', 6.0, 24.469999313354492]
['BDC', 1.0, 118.97000122070312]
['BDJ', 18.0, 8.779999732971191]
['BDL', 6.0, 25.760000228881836]
['BDMD', 50.0, 3.140000104904175]
['BDN', 30.0, 5.239999771118164]
['BDRX', 23.0, 6.659999847412109]
['BDSX', 96.0, 1.649999976158142]
['BDTX', 55.0, 2.859999895095825]
['BDX', 0.0, 237.50999450683594]
['BE', 15.0, 10.140000343322754]
['BEAGU', 15.0, 10.0]
['BEAM', 7.0, 22.170000076293945]
['BEAT', 66.0, 2.4100000858306885]
['BECN', 1.0, 93.12999725341797]
['BEDU', 83.0, 1.899999976158142]
['BEEM', 30.0, 5.139999866485596]
['BEEP', 52.0, 3.0199999809265137]
['BEKE', 7.0, 22.15999984741211]
['BELFA', 1.0, 102.13999938964844]
['BELFB', 2.0, 77.43000030517578]
['BEN', 7.0, 20.829999923706055]
['BENF', 125.0, 1.2699999809265137]
['BEP', 6.0, 26.030000686645508]
['BEPC', 5.0, 31.0]
