['AQB', 158.0, 1.1799999475479126]
['AQMS', 1356.0, 0.1379999965429306]
['AQN', 39.0, 4.760000228881836]
['AQNB', 7.0, 25.639999389648438]
['AQST', 33.0, 5.519999980926514]
['AR', 7.0, 25.540000915527344]
['ARAY', 106.0, 1.75]
['ARBE', 104.0, 1.7899999618530273]
['ARBK', 160.0, 1.1649999618530273]
['ARC', 55.0, 3.369999885559082]
['ARCB', 1.0, 100.0199966430664]
['ARCC', 8.0, 21.0]
['ARCH', 1.0, 144.0]
['ARCO', 22.0, 8.479999542236328]
['ARCT', 10.0, 18.0]
['ARDC', 12.0, 15.0600004196167]
['ARDX', 30.0, 6.090000152587891]
['ARE', 1.0, 110.86000061035156]
['AREC', 178.0, 1.0499999523162842]
['AREN', 267.0, 0.699999988079071]
['ARES', 1.0, 161.8699951171875]
['ARGD', 8.0, 22.100000381469727]
['ARGX', 0.0, 595.5800170898438]
['ARI', 21.0, 8.779999732971191]
['ARIS', 11.0, 16.290000915527344]
['ARKO', 28.0, 6.659999847412109]
['ARKR', 17.0, 10.470000267028809]
['ARL', 13.0, 14.300000190734863]
['ARLO', 18.0, 10.279999732971191]
['ARLP', 7.0, 26.3700008392334]
['ARMK', 4.0, 38.209999084472656]
['ARMN', 41.0, 4.519999980926514]
['ARMP', 79.0, 2.359999895095825]
['AROC', 9.0, 19.920000076293945]
['AROW', 6.0, 28.81999969482422]
['ARQ', 32.0, 5.789999961853027]
['ARQQ', 34.0, 5.429999828338623]
['ARQT', 21.0, 8.670000076293945]
['ARR', 10.0, 18.59000015258789]
['ARRY', 27.0, 6.699999809265137]
['ARTL', 162.0, 1.149999976158142]
['ARTNA', 5.0, 33.18000030517578]
['ARTW', 115.0, 1.6200000047683716]
['ARVN', 6.0, 26.899999618530273]
['ARW', 1.0, 121.02999877929688]
['ARWR', 9.0, 19.489999771118164]
['ASA', 8.0, 21.959999084472656]
['ASAI', 29.0, 6.329999923706055]
['ASAN', 14.0, 12.779999732971191]
['ASB', 7.0, 23.559999465942383]
['ASC', 13.0, 14.039999961853027]
['ASG', 33.0, 5.570000171661377]
['ASGI', 9.0, 19.639999389648438]
['ASGN', 2.0, 91.05999755859375]
['ASH', 2.0, 84.81999969482422]
['ASIX', 6.0, 28.950000762939453]
['ASLE', 34.0, 5.369999885559082]
['ASM', 148.0, 1.2599999904632568]
['ASMB', 11.0, 16.889999389648438]
['ASML', 0.0, 674.72998046875]
['ASND', 1.0, 125.27999877929688]
['ASO', 3.0, 50.66999816894531]
['ASPN', 10.0, 18.049999237060547]
['ASPS', 153.0, 1.2200000286102295]
['ASR', 0.0, 258.7099914550781]
['ASRT', 181.0, 1.0299999713897705]
['ASRV', 69.0, 2.7100000381469727]
['ASTC', 26.0, 7.159999847412109]
['ASTE', 5.0, 32.0099983215332]
['ASTH', 3.0, 54.529998779296875]
['ASTL', 17.0, 10.59000015258789]
['ASTS', 7.0, 23.850000381469727]
['ASUR', 21.0, 8.510000228881836]
['ASX', 18.0, 9.880000114440918]
['ASYS', 34.0, 5.449999809265137]
['ATAI', 173.0, 1.0800000429153442]
['ATCH', 1184.0, 0.15800000727176666]
['ATCOL', 7.0, 25.010000228881836]
['ATEC', 23.0, 8.109999656677246]
['ATEN', 12.0, 14.619999885559082]
['ATER', 66.0, 2.8299999237060547]
['ATEX', 5.0, 32.91999816894531]
['ATGE', 2.0, 79.69999694824219]
['ATHA', 308.0, 0.6060000061988831]
['ATHE', 159.0, 1.1699999570846558]
['ATHM', 6.0, 27.93000030517578]
['ATI', 3.0, 53.41999816894531]
['ATIF', 214.0, 0.871999979019165]
['ATIP', 34.0, 5.5]
['ATKR', 2.0, 86.41999816894531]
['ATLC', 5.0, 37.279998779296875]
['ATLCP', 8.0, 23.0]
['ATLO', 11.0, 16.780000686645508]
['ATNF', 50.0, 3.740000009536743]
['ATNI', 9.0, 20.549999237060547]
['ATNM', 109.0, 1.7100000381469727]
['ATO', 1.0, 138.39999389648438]
['ATOM', 41.0, 4.480000019073486]
['ATOS', 131.0, 1.4199999570846558]
['ATR', 1.0, 169.41000366210938]
['ATRA', 19.0, 9.710000038146973]
['ATRC', 5.0, 33.5099983215332]
['ATRO', 10.0, 17.709999084472656]
['ATS', 6.0, 30.510000228881836]
['ATSG', 10.0, 17.399999618530273]
['ATUS', 70.0, 2.640000104904175]
['ATXG', 301.0, 0.6209999918937683]
['ATXI', 83.0, 2.240000009536743]
['ATXS', 16.0, 11.319999694824219]
['ATYR', 61.0, 3.0399999618530273]
['AU', 6.0, 27.290000915527344]
['AUB', 4.0, 37.61000061035156]
['AUBN', 8.0, 21.790000915527344]
['AUDC', 20.0, 9.130000114440918]
['AUID', 24.0, 7.769999980926514]
['AUMN', 550.0, 0.3400000035762787]
['AUPH', 25.0, 7.320000171661377]
['AUR', 32.0, 5.809999942779541]
['AURA', 18.0, 10.149999618530273]
['AUTL', 53.0, 3.5]
['AUUD', 322.0, 0.5799999833106995]
['AVA', 5.0, 36.70000076293945]
['AVAH', 40.0, 4.590000152587891]
['AVAL', 93.0, 2.0]
['AVAV', 0.0, 216.0]
['AVB', 0.0, 216.27999877929688]
['AVD', 35.0, 5.260000228881836]
['AVDL', 12.0, 15.050000190734863]
['AVDX', 22.0, 8.3100004196167]
['AVGO', 1.0, 168.9199981689453]
['AVGR', 239.0, 0.7799999713897705]
['AVIR', 56.0, 3.2899999618530273]
['AVK', 16.0, 11.15999984741211]
['AVNS', 10.0, 18.709999084472656]
['AVNT', 4.0, 46.13999938964844]
['AVNW', 9.0, 20.25]
['AVO', 15.0, 11.949999809265137]
['AVPT', 15.0, 12.380000114440918]
['AVT', 3.0, 54.540000915527344]
['AVTE', 67.0, 2.7899999618530273]
['AVTR', 8.0, 22.309999465942383]
['AVTX', 14.0, 12.96500015258789]
['AVXL', 27.0, 6.835000038146973]
['AVY', 0.0, 206.11000061035156]
['AWF', 17.0, 10.869999885559082]
['AWH', 207.0, 0.8999999761581421]
['AWI', 1.0, 140.58999633789062]
['AWK', 1.0, 136.0]
['AWP', 44.0, 4.159999847412109]
['AWR', 2.0, 81.58999633789062]
['AWRE', 121.0, 1.5399999618530273]
['AWX', 71.0, 2.609999895095825]
['AX', 2.0, 65.8499984741211]
['AXDX', 96.0, 1.9299999475479126]
['AXGN', 13.0, 13.949999809265137]
['AXL', 32.0, 5.760000228881836]
['AXNX', 2.0, 70.37000274658203]
['AXON', 0.0, 425.8399963378906]
['AXP', 0.0, 272.69000244140625]
['AXR', 6.0, 30.989999771118164]
['AXS', 2.0, 79.04000091552734]
['AXSM', 2.0, 88.83999633789062]
['AXTA', 4.0, 37.97999954223633]
['AXTI', 88.0, 2.109999895095825]
['AY', 8.0, 22.079999923706055]
['AYI', 0.0, 306.3900146484375]
['AYRO', 252.0, 0.7400000095367432]
['AYTU', 96.0, 1.940000057220459]
['AZ', 36.0, 5.190000057220459]
['AZEK', 4.0, 44.15999984741211]
['AZN', 2.0, 71.41999816894531]
['AZO', 0.0, 2981.18994140625]
['AZPN', 0.0, 233.6699981689453]
['AZTA', 4.0, 41.220001220703125]
['AZUL', 69.0, 2.700000047683716]
['AZZ', 2.0, 77.16000366210938]
['B', 4.0, 46.75]
['BA', 1.0, 154.58999633789062]
['BABA', 1.0, 97.58000183105469]
['BAC', 4.0, 41.7599983215332]
['BACK', 165.0, 1.1299999952316284]
['BAER', 55.0, 3.390000104904175]
['BAFN', 13.0, 13.4399995803833]
['BAH', 1.0, 181.27999877929688]
['BAK', 31.0, 5.889999866485596]
['BALL', 3.0, 59.0099983215332]
['BALY', 10.0, 17.469999313354492]
['BANC', 12.0, 15.300000190734863]
['BAND', 10.0, 18.700000762939453]
['BANF', 1.0, 108.41000366210938]
['BANFP', 7.0, 25.600000381469727]
['BANR', 2.0, 64.9000015258789]
['BANX', 9.0, 20.739999771118164]
['BAOS', 100.0, 1.8609999418258667]
['BAP', 1.0, 181.75999450683594]
['BARK', 131.0, 1.4199999570846558]
['BASE', 11.0, 16.25]
['BATL', 28.0, 6.670000076293945]
['BATRA', 4.0, 42.66999816894531]
['BATRK', 4.0, 40.209999084472656]
['BAX', 5.0, 35.869998931884766]
['BB', 82.0, 2.2699999809265137]
['BBAI', 118.0, 1.5800000429153442]
['BBAR', 13.0, 13.779999732971191]
['BBCP', 32.0, 5.699999809265137]
['BBD', 77.0, 2.4000000953674316]
['BBDC', 19.0, 9.59000015258789]
['BBDO', 86.0, 2.1700000762939453]
['BBGI', 14.0, 12.539999961853027]
['BBIO', 7.0, 25.479999542236328]
['BBLG', 143.0, 1.2999999523162842]
['BBLGW', 5.0, 32.2400016784668]
['BBN', 11.0, 16.760000228881836]
['BBSI', 5.0, 36.290000915527344]
['BBU', 8.0, 22.43000030517578]
['BBVA', 18.0, 10.09000015258789]
['BBW', 4.0, 38.06999969482422]
['BBWI', 6.0, 28.920000076293945]
['BBY', 2.0, 90.9000015258789]
['BC', 2.0, 80.88999938964844]
['BCAB', 89.0, 2.0899999141693115]
['BCAL', 12.0, 14.619999885559082]
['BCAT', 11.0, 16.030000686645508]
['BCBP', 15.0, 11.869999885559082]
['BCC', 1.0, 134.2100067138672]
['BCDA', 78.0, 2.390000104904175]
['BCE', 5.0, 32.099998474121094]
['BCH', 8.0, 23.100000381469727]
['BCLI', 100.0, 1.8600000143051147]
['BCML', 7.0, 24.40999984741211]
['BCO', 1.0, 103.44000244140625]
['BCOV', 90.0, 2.069999933242798]
['BCOW', 18.0, 9.949999809265137]
['BCPC', 1.0, 171.4600067138672]
['BCRX', 22.0, 8.430000305175781]
['BCS', 14.0, 12.529999732971191]
['BCSF', 11.0, 16.639999389648438]
['BCTX', 236.0, 0.7900000214576721]
['BCV', 11.0, 16.889999389648438]
['BCX', 19.0, 9.420000076293945]
['BCYC', 8.0, 22.709999084472656]
['BDC', 1.0, 115.23999786376953]
['BDJ', 21.0, 8.6899995803833]
['BDL', 7.0, 24.989999771118164]
['BDN', 36.0, 5.079999923706055]
['BDRX', 31.0, 5.909999847412109]
['BDSX', 143.0, 1.2999999523162842]
['BDTX', 64.0, 2.890000104904175]
['BDX', 0.0, 235.24000549316406]
['BE', 18.0, 9.9399995803833]
['BEAM', 8.0, 22.93000030517578]
['BECN', 2.0, 93.33999633789062]
['BEDU', 96.0, 1.9429999589920044]
['BEEM', 37.0, 5.03000020980835]
['BEKE', 8.0, 22.09000015258789]
['BELFA', 1.0, 98.95999908447266]
['BELFB', 2.0, 74.1500015258789]
['BEN', 8.0, 20.84000015258789]
['BEP', 7.0, 25.209999084472656]
['BEPC', 6.0, 29.979999542236328]
['BEPH', 10.0, 17.264999389648438]
['BERY', 2.0, 70.58000183105469]
['BEST', 69.0, 2.700000047683716]
['BETR', 12.0, 14.949999809265137]
['BFAM', 1.0, 133.5399932861328]
['BFC', 2.0, 92.37999725341797]
['BFH', 3.0, 50.75]
['BFIN', 15.0, 12.229999542236328]
['BFK', 18.0, 10.140000343322754]
['BFLY', 92.0, 2.0299999713897705]
['BFRI', 171.0, 1.090000033378601]
['BFS', 4.0, 38.75]
['BFST', 7.0, 26.309999465942383]
['BFZ', 16.0, 11.6899995803833]
['BG', 2.0, 82.62000274658203]
['BGB', 15.0, 12.270000457763672]
['BGC', 18.0, 9.920000076293945]
['BGFV', 110.0, 1.7000000476837158]
['BGH', 12.0, 15.359999656677246]
['BGI', 86.0, 2.1600000858306885]
['BGLC', 496.0, 0.37700000405311584]
['BGM', 26.0, 7.150000095367432]
['BGNE', 0.0, 204.2100067138672]
['BGR', 14.0, 12.90999984741211]
['BGS', 21.0, 8.619999885559082]
['BGSF', 25.0, 7.440000057220459]
['BGT', 14.0, 13.199999809265137]
['BGX', 14.0, 12.640000343322754]
['BGY', 33.0, 5.559999942779541]
['BH', 1.0, 173.0]
['BHAT', 678.0, 0.2759999930858612]
['BHB', 5.0, 31.799999237060547]
['BHC', 19.0, 9.779999732971191]
['BHE', 4.0, 45.91999816894531]
['BHF', 3.0, 47.7400016784668]
['BHFAL', 7.0, 24.530000686645508]
['BHFAN', 9.0, 20.100000381469727]
['BHFAO', 7.0, 24.860000610351562]
['BHFAP', 7.0, 24.829999923706055]
['BHIL', 26.0, 6.949999809265137]
['BHK', 16.0, 11.5]
['BHLB', 6.0, 27.31999969482422]
['BHP', 3.0, 55.939998626708984]
['BHR', 67.0, 2.759999990463257]
['BHRB', 2.0, 62.900001525878906]
['BHV', 16.0, 11.039999961853027]
['BIDU', 2.0, 90.0199966430664]
['BIGC', 35.0, 5.260000228881836]
['BIGZ', 24.0, 7.510000228881836]
['BIIB', 1.0, 173.7899932861328]
['BILI', 8.0, 21.899999618530273]
['BILL', 3.0, 58.2599983215332]
['BIO', 0.0, 368.4200134277344]
['BIOR', 55.0, 3.3489999771118164]
['BIOX', 28.0, 6.489999771118164]
['BIP', 5.0, 34.11000061035156]
['BIPC', 4.0, 41.06999969482422]
['BIPH', 9.0, 19.1200008392334]
['BIT', 12.0, 14.829999923706055]
['BITF', 100.0, 1.8600000143051147]
['BIVI', 67.0, 2.7699999809265137]
['BJ', 2.0, 85.63999938964844]
['BJRI', 5.0, 33.9900016784668]
['BK', 2.0, 75.30999755859375]
['BKD', 29.0, 6.25]
['BKE', 4.0, 42.18000030517578]
['BKH', 3.0, 57.91999816894531]
['BKKT', 19.0, 9.399999618530273]
['BKN', 15.0, 12.199999809265137]
['BKNG', 0.0, 4749.10986328125]
['BKR', 4.0, 37.849998474121094]
['BKSY', 27.0, 6.889999866485596]
['BKT', 15.0, 11.880000114440918]
['BKTI', 7.0, 26.299999237060547]
['BKU', 5.0, 35.400001525878906]
['BKYI', 150.0, 1.2400000095367432]
['BL', 3.0, 55.5099983215332]
['BLBD', 4.0, 42.06999969482422]
['BLBX', 67.0, 2.7799999713897705]
['BLD', 0.0, 353.7300109863281]
['BLDE', 51.0, 3.5999999046325684]
['BLDP', 115.0, 1.6200000047683716]
['BLDR', 1.0, 172.02000427246094]
['BLE', 17.0, 10.75]
['BLFS', 7.0, 24.06999969482422]
['BLFY', 18.0, 9.949999809265137]
['BLIN', 167.0, 1.1200000047683716]
['BLK', 0.0, 985.0800170898438]
['BLKB', 2.0, 77.72000122070312]
['BLMN', 11.0, 16.25]
['BLND', 51.0, 3.630000114440918]
['BLNK', 91.0, 2.0399999618530273]
['BLRX', 435.0, 0.4300000071525574]
['BLUE', 398.0, 0.4699999988079071]
['BLW', 13.0, 14.289999961853027]
['BLX', 5.0, 32.209999084472656]
['BMA', 2.0, 75.6500015258789]
['BMBL', 25.0, 7.309999942779541]
['BME', 4.0, 40.22999954223633]
['BMEA', 20.0, 9.039999961853027]
